,account,is_momentum,is_reverse,is_institution,age,open_time
3686,559755703223,0,0,0,33.0,1040.0
3687,559755703314,0,0,0,53.0,1032.0
3688,559755703317,0,0,0,27.0,1028.0
3689,559755703321,0,0,0,54.0,1017.0
3690,559755703322,0,0,0,54.0,1033.0
3691,559755703323,0,0,0,32.0,1011.0
3692,559755703414,0,0,0,49.0,996.0
3693,559755703416,0,0,0,27.0,965.0
3694,559755703417,0,1,0,40.0,941.0
3695,559755703418,0,0,0,28.0,920.0
3696,559755703419,0,0,0,48.0,941.0
3697,559755703422,0,1,0,65.0,947.0
3698,559755712516,0,1,0,32.0,934.0
3699,559755712517,0,1,0,52.0,919.0
3700,559755712519,1,0,0,49.0,913.0
3701,559755712520,0,0,0,27.0,1026.0
3702,559755712521,0,1,0,33.0,913.0
3703,559755712523,0,0,0,72.0,958.0
3704,559755712615,0,1,0,44.0,958.0
3705,559755712616,0,0,0,29.0,887.0
3706,559755712617,0,0,0,66.0,961.0
3707,559755712619,0,0,0,32.0,873.0
3708,559755712621,0,1,0,30.0,835.0
3709,559755712622,0,0,0,36.0,877.0
3710,559755712714,0,0,0,60.0,863.0
3711,559755712715,0,0,0,55.0,863.0
3712,559755712716,0,0,0,43.0,852.0
3713,559755712717,0,0,0,47.0,835.0
3714,559755712815,0,0,0,33.0,810.0
3715,559755712816,0,1,0,44.0,809.0
3716,559755712818,0,0,0,30.0,444.0
3717,559755712820,0,0,0,52.0,885.0
3718,559755712823,1,0,0,37.0,832.0
3719,559755712914,0,0,0,42.0,800.0
3720,559755712915,1,0,0,50.0,788.0
3721,559755712919,1,0,0,34.0,754.0
3722,559755712920,0,0,0,40.0,569.0
3723,559755712922,0,0,0,34.0,703.0
3724,559755712923,0,0,0,40.0,437.0
3725,559755713020,0,0,0,41.0,632.0
3726,559755713114,0,0,0,39.0,754.0
3727,559755713117,0,0,0,48.0,685.0
3728,559755713119,0,0,0,44.0,643.0
3729,559755713123,0,0,0,60.0,762.0
3730,559755713216,0,0,0,31.0,704.0
3731,559755713217,0,0,0,45.0,629.0
3732,559755713219,0,0,0,41.0,598.0
3733,559755713220,0,0,0,28.0,832.0
3734,559755713221,0,0,0,48.0,807.0
3735,559755713315,0,0,0,28.0,647.0
3736,559755713320,0,0,0,35.0,758.0
3737,559755713415,0,0,0,32.0,626.0
3738,559755713416,1,0,0,41.0,621.0
3739,559755732521,0,0,0,28.0,563.0
3740,559755732617,0,0,0,48.0,548.0
3741,559755732621,0,0,0,28.0,545.0
3742,559755732622,0,0,0,48.0,793.0
3743,559755732623,0,0,0,32.0,597.0
3744,559755732714,0,0,0,46.0,586.0
3745,559755732716,0,1,0,44.0,562.0
3746,559755732717,0,0,0,34.0,516.0
3747,559755732722,0,0,0,56.0,674.0
3748,559755732817,0,0,0,32.0,578.0
3749,559755732822,0,0,0,36.0,601.0
3750,559755733016,0,1,0,26.0,503.0
3751,559755733022,0,0,0,44.0,793.0
3752,559755733023,0,0,0,53.0,489.0
3753,559755733114,0,0,0,44.0,451.0
3754,559755733115,1,0,0,37.0,436.0
3755,559755733119,0,0,0,41.0,459.0
3756,559755733120,0,0,0,28.0,495.0
3757,559755733121,0,0,0,56.0,478.0
3758,559755733122,0,0,0,39.0,478.0
3759,559755733219,1,0,0,45.0,419.0
3760,559755733221,0,0,0,47.0,355.0
3761,559755733222,0,0,0,46.0,432.0
3762,559755733223,0,0,0,69.0,338.0
3763,559755733317,0,0,0,27.0,412.0
3764,559755733323,0,0,0,30.0,388.0
3765,559755733414,0,0,0,34.0,409.0
3766,559755733415,0,0,0,26.0,348.0
3767,559755733416,0,0,0,30.0,349.0
3768,559755733421,0,0,0,38.0,466.0
3769,559755733423,0,0,0,31.0,447.0
3770,559755742515,0,1,0,33.0,300.0
3771,559755742516,0,0,0,33.0,291.0
3772,559755742517,0,0,0,59.0,167.0
3773,559755742520,0,0,0,40.0,437.0
3774,559755742521,0,0,0,30.0,276.0
3775,559755742523,0,0,0,59.0,394.0
3776,559755742614,0,0,0,28.0,233.0
3777,559755742615,0,0,0,37.0,250.0
3778,559755742616,0,0,0,25.0,292.0
3779,559755742620,0,0,0,27.0,600.0
3780,559755742622,0,0,0,38.0,278.0
3781,559755752515,0,0,0,34.0,377.0
3782,559755752517,0,0,0,27.0,360.0
3783,559755752520,0,0,0,59.0,334.0
3784,559755752522,0,0,0,26.0,314.0
3785,559755752523,0,0,0,24.0,311.0
3786,559755752617,0,0,0,49.0,181.0
3787,559755752620,0,0,0,38.0,171.0
3788,559755752621,0,0,0,32.0,166.0
3789,559755752623,0,0,0,26.0,165.0
3790,559755752714,0,0,0,27.0,163.0
3791,559755752716,0,0,0,37.0,157.0
3792,559755752717,0,0,0,41.0,156.0
3793,559755752719,0,1,0,46.0,150.0
3794,559755752720,0,0,0,58.0,150.0
3795,559755752814,0,0,0,45.0,132.0
3796,559755752815,0,1,0,35.0,103.0
3797,559755752816,0,0,0,49.0,96.0
3798,559755752819,1,0,0,33.0,62.0
3799,559755752820,1,0,0,32.0,61.0
3800,559755752822,0,0,0,31.0,59.0
3801,559755753014,0,0,0,35.0,53.0
3802,559755753417,1,0,0,48.0,614.0
3803,559755773417,1,0,0,27.0,1474.0
3804,559755773423,1,0,0,48.0,2881.0
3805,559756702716,0,0,0,52.0,3127.0
3806,559761753023,0,1,0,61.0,2854.0
3807,559761773321,0,0,0,51.0,348.0
3808,568854682517,1,0,0,48.0,395.0
3809,568854682523,0,0,0,30.0,391.0
3810,568854682616,0,0,0,54.0,367.0
3811,568854682617,0,0,0,62.0,367.0
3812,568854682619,0,0,0,35.0,299.0
3813,568854682620,0,1,0,31.0,258.0
3814,568854682621,0,0,0,32.0,268.0
3815,568854682622,0,0,0,44.0,256.0
3816,568854682714,0,0,0,65.0,237.0
3817,568854682715,0,1,0,52.0,222.0
3818,568854682716,1,0,0,48.0,220.0
3819,568854682717,0,0,0,27.0,222.0
3820,568854682719,0,0,0,42.0,198.0
3821,568854682720,0,0,0,46.0,184.0
3822,568854682721,0,0,0,33.0,171.0
3823,568854682722,0,0,0,54.0,171.0
3824,568854682815,0,0,1,,
3825,568854682819,0,0,0,45.0,131.0
3826,568854682822,0,0,0,28.0,123.0
3827,568854682823,0,0,0,44.0,115.0
3828,568854683020,0,0,0,50.0,62.0
3829,568954682815,0,0,0,59.0,4028.0
3830,568954682816,0,0,0,51.0,3980.0
3831,568954683016,0,1,0,54.0,3812.0
3832,568954683019,0,0,0,49.0,3790.0
3833,568954683115,0,0,0,58.0,3783.0
3834,568954683116,0,0,0,48.0,3779.0
3835,568954683221,1,0,0,37.0,3715.0
3836,568954692514,0,0,0,45.0,3114.0
3837,568954692623,0,0,1,,
3838,568954702520,0,0,0,46.0,3628.0
3839,568954702616,1,0,0,47.0,3589.0
3840,568954702619,1,0,0,46.0,3561.0
3841,568954702622,0,0,0,46.0,3513.0
3842,568954702722,0,0,0,47.0,3474.0
3843,568954702815,0,0,0,35.0,3468.0
3844,568954702817,0,0,0,42.0,3463.0
3845,568954703016,0,0,0,36.0,3429.0
3846,568954703020,0,0,0,51.0,3427.0
3847,568954703021,1,0,0,34.0,3427.0
3848,568954703022,0,0,0,46.0,3427.0
3849,568954703117,0,0,0,46.0,3425.0
3850,568954703119,0,0,1,,
3851,568954703121,0,0,0,36.0,3243.0
3852,568954703217,0,0,0,39.0,3412.0
3853,568954703222,0,1,0,39.0,3407.0
3854,568954703223,0,0,0,35.0,3407.0
3855,568954703319,0,1,0,47.0,3481.0
3856,568954703414,0,0,1,,
3857,568954703417,0,0,0,38.0,3310.0
3858,568954713014,1,0,0,45.0,3044.0
3859,568954713119,0,0,0,47.0,2854.0
3860,568954713121,0,0,0,39.0,2846.0
3861,568954713220,0,0,0,39.0,3345.0
3862,568954713222,0,0,0,40.0,3261.0
3863,568954713417,1,0,0,62.0,3331.0
3864,568954732520,0,0,0,39.0,3310.0
3865,568954733122,0,0,0,32.0,3278.0
3866,568954733315,0,0,0,53.0,3244.0
3867,568954733317,0,0,0,45.0,3236.0
3868,568954733322,0,0,0,36.0,3317.0
3869,568954742516,0,0,0,48.0,3239.0
3870,568954742521,0,0,0,47.0,3231.0
3871,568954742616,0,0,0,45.0,3229.0
3872,568954742620,0,0,0,52.0,3225.0
3873,568954742814,0,0,0,60.0,3216.0
3874,568954742815,0,0,0,45.0,3216.0
3875,568954742817,0,0,0,31.0,3212.0
3876,568954743014,0,0,0,40.0,3208.0
3877,568954743115,0,0,0,37.0,3188.0
3878,568954743116,0,0,0,45.0,3188.0
3879,568954743123,0,0,0,52.0,3180.0
3880,568954743322,0,0,0,38.0,3203.0
3881,568954752514,0,0,0,49.0,3043.0
3882,568954752515,0,0,0,55.0,3021.0
3883,568954752517,0,0,0,45.0,3020.0
3884,568954752615,0,0,0,37.0,3008.0
3885,568954752717,0,0,0,53.0,2998.0
3886,568954752820,0,0,0,49.0,2987.0
3887,568954753015,1,0,0,62.0,2986.0
3888,568954753020,0,0,1,,
3889,568954753215,0,0,0,50.0,2964.0
3890,568954753320,0,1,0,40.0,1797.0
3891,568954753415,0,0,0,55.0,2959.0
3892,568954762515,1,0,0,39.0,2943.0
3893,568954762720,0,0,0,55.0,2911.0
3894,568954762814,0,0,0,36.0,2890.0
3895,568954763014,0,0,0,47.0,2875.0
3896,568954763115,0,0,0,43.0,2869.0
3897,568954763217,0,0,0,32.0,2841.0
3898,568954763219,1,0,0,52.0,2839.0
3899,568954763314,0,0,0,47.0,2832.0
3900,568954763320,0,0,0,45.0,2852.0
3901,568954763416,0,0,0,39.0,2826.0
3902,568954772614,0,0,0,40.0,2796.0
3903,568954772622,0,0,0,44.0,1998.0
3904,568954773115,0,0,0,54.0,2763.0
3905,568955683314,0,0,0,46.0,2743.0
3906,568955692614,0,0,0,38.0,1993.0
3907,568955692616,0,0,0,40.0,2747.0
3908,568955692617,0,0,0,51.0,2712.0
3909,568955692620,0,0,0,49.0,2707.0
3910,568955692621,0,1,0,58.0,2707.0
3911,568955693114,0,0,0,51.0,2683.0
3912,568955693115,0,0,0,42.0,2663.0
3913,568955693117,0,0,0,47.0,2662.0
3914,568955693119,0,0,0,37.0,2659.0
3915,568955693214,0,0,0,32.0,2672.0
3916,568955693323,0,1,0,49.0,2595.0
3917,568955693419,0,0,0,47.0,2588.0
3918,568955702515,0,0,0,29.0,2574.0
3919,568955702619,0,0,0,37.0,2519.0
3920,568955702715,1,0,0,65.0,2530.0
3921,568955702717,0,0,0,33.0,2533.0
3922,568955702720,0,0,0,37.0,2546.0
3923,568955702721,0,0,0,51.0,2477.0
3924,568955703116,0,1,0,59.0,2470.0
3925,568955703117,1,0,0,59.0,2454.0
3926,568955703223,0,0,0,48.0,2358.0
3927,568955703423,1,0,0,55.0,2398.0
3928,568955712522,1,0,0,62.0,2288.0
3929,568955712622,0,0,0,31.0,2246.0
3930,568955712623,1,0,0,53.0,2253.0
3931,568955712719,0,1,0,51.0,2245.0
3932,568955712723,0,0,0,37.0,2259.0
3933,568955712817,0,0,1,,
3934,568955713017,0,0,0,40.0,2252.0
3935,568955713115,0,0,0,37.0,2204.0
3936,568955713120,0,0,0,39.0,2222.0
3937,568955713317,1,0,0,30.0,2123.0
3938,568955713323,1,0,0,25.0,2162.0
3939,568955713417,0,0,0,40.0,2130.0
3940,568955713420,0,0,0,30.0,2140.0
3941,568955713421,0,0,0,41.0,2203.0
3942,568955732519,0,0,0,39.0,2019.0
3943,568955732523,1,0,0,45.0,2041.0
3944,568955732614,1,0,0,50.0,1937.0
3945,568955732615,0,0,0,43.0,2033.0
3946,568955732619,0,0,0,39.0,2006.0
3947,568955732715,0,1,0,30.0,1992.0
3948,568955732720,0,0,0,27.0,1896.0
3949,568955733015,0,0,0,47.0,1928.0
3950,568955733016,0,0,0,44.0,1972.0
3951,568955733021,0,0,0,40.0,1888.0
3952,568955733214,0,0,0,43.0,2077.0
3953,568955733220,0,1,0,34.0,2000.0
3954,568955733223,0,0,0,51.0,2081.0
3955,568955733414,0,0,0,58.0,2111.0
3956,568955742515,0,1,0,38.0,2062.0
3957,568955742615,1,0,0,46.0,2062.0
3958,568955742715,0,0,0,32.0,2055.0
3959,568955742718,0,1,0,35.0,2069.0
3960,568955742720,0,0,0,61.0,2068.0
3961,568955742721,0,0,0,35.0,2050.0
3962,568955742814,1,0,0,48.0,1909.0
3963,568955743023,1,0,0,41.0,1874.0
3964,568955743120,0,0,0,41.0,3110.0
3965,568955743121,1,0,0,42.0,1893.0
3966,568955743215,1,0,0,30.0,1872.0
3967,568955743322,0,0,1,,
3968,568955743422,1,0,0,48.0,1839.0
3969,568955752620,0,0,0,38.0,1818.0
3970,568955762615,0,0,0,44.0,1843.0
3971,568956682514,0,0,0,37.0,2228.0
3972,568956682519,0,0,0,30.0,1781.0
3973,568956682622,0,0,0,63.0,1766.0
3974,568956682717,0,0,0,53.0,1761.0
3975,568956682719,0,0,0,52.0,1763.0
3976,568956682723,1,0,0,34.0,1756.0
3977,568956682821,0,0,0,30.0,1749.0
3978,568956682822,0,1,0,42.0,1759.0
3979,568956683016,1,0,0,56.0,1746.0
3980,568956683021,0,1,0,54.0,1731.0
3981,568956683022,0,0,0,43.0,1726.0
3982,568956683023,0,0,0,42.0,1726.0
3983,568956683116,0,0,0,32.0,1725.0
3984,568956683119,0,0,0,52.0,1712.0
3985,568956683123,0,1,0,45.0,921.0
3986,568956683222,0,0,0,30.0,1704.0
3987,568956683415,0,1,0,78.0,1700.0
3988,568956683419,0,0,0,30.0,1699.0
3989,568956683422,0,0,0,42.0,1696.0
3990,568956692516,0,0,0,35.0,1691.0
3991,568956692614,0,0,0,38.0,1669.0
3992,568956692619,0,0,0,36.0,1657.0
3993,568956692623,0,0,1,,
3994,568956692720,0,0,0,53.0,1648.0
3995,568956692722,0,0,0,57.0,1642.0
3996,568956692723,0,0,0,32.0,1637.0
3997,568956692822,0,0,0,37.0,1629.0
3998,568956693014,0,0,0,40.0,1545.0
3999,568956693115,0,0,0,49.0,1607.0
4000,568956693116,0,0,0,55.0,1601.0
4001,568956693119,0,0,0,54.0,1517.0
4002,568956693120,0,0,0,55.0,1528.0
4003,568956693121,0,0,0,44.0,1595.0
4004,568956693123,0,0,0,35.0,1613.0
4005,568956693220,0,0,0,29.0,1592.0
4006,568956693315,0,0,0,50.0,1580.0
4007,568956693316,0,0,0,55.0,1574.0
4008,568956693317,1,0,0,28.0,1574.0
4009,568956693319,0,0,0,53.0,1572.0
4010,568956693323,0,0,0,30.0,1515.0
4011,568956693417,0,0,0,30.0,1545.0
4012,568956693419,0,1,0,35.0,1531.0
4013,568956702514,0,0,0,52.0,1525.0
4014,568956702515,0,0,0,57.0,1544.0
4015,568956702516,1,0,0,62.0,1544.0
4016,568956702523,0,0,0,37.0,1516.0
4017,568956702617,0,0,0,40.0,1525.0
4018,568956702619,0,0,0,52.0,1500.0
4019,568956702622,0,0,0,65.0,1537.0
4020,568956702719,0,0,0,48.0,1455.0
4021,568956702815,0,0,0,49.0,1434.0
4022,568956702817,0,0,0,43.0,1410.0
4023,568956702821,1,0,0,64.0,1606.0
4024,568956702822,0,1,0,45.0,1404.0
4025,568956702823,0,0,0,35.0,1390.0
4026,568956703015,0,0,0,50.0,1357.0
4027,568956703016,0,0,0,40.0,1357.0
4028,568956703017,0,0,0,55.0,1355.0
4029,568956703020,0,1,0,67.0,1395.0
4030,568956703022,0,0,1,,
4031,568956703023,0,0,0,37.0,1371.0
4032,568956703114,0,0,0,52.0,1322.0
4033,568956703116,0,0,0,54.0,1315.0
4034,568956703117,0,1,0,33.0,1308.0
4035,568956703119,0,0,0,62.0,1286.0
4036,568956703121,0,0,0,29.0,1259.0
4037,568956703214,0,0,0,36.0,1168.0
4038,568956703216,0,0,0,47.0,1046.0
4039,568956703217,0,0,0,53.0,961.0
4040,568956703219,0,0,0,36.0,961.0
4041,568956703220,0,0,0,38.0,961.0
4042,568956703221,1,0,0,35.0,961.0
4043,568956703222,1,0,0,25.0,1039.0
4044,568956703316,0,0,0,45.0,999.0
4045,568956703317,0,0,0,49.0,930.0
4046,568956703323,0,0,0,44.0,964.0
4047,568956703414,1,0,0,39.0,985.0
4048,568956703416,0,0,0,26.0,961.0
4049,568956703417,0,0,0,32.0,961.0
4050,568956703422,0,1,0,41.0,1055.0
4051,568956703423,0,0,0,53.0,1427.0
4052,568956712517,0,0,0,33.0,915.0
4053,568956712522,0,0,0,55.0,1207.0
4054,568956712523,0,0,0,57.0,1196.0
4055,568956712615,0,0,0,47.0,1179.0
4056,568956712616,0,0,0,43.0,1178.0
4057,568956712618,0,0,0,53.0,1248.0
4058,568956712619,0,1,0,45.0,908.0
4059,568956712620,0,0,1,,
4060,568956712714,0,0,0,45.0,1115.0
4061,568956712716,0,0,0,39.0,1088.0
4062,568956712717,0,0,0,47.0,1046.0
4063,568956712720,0,0,0,47.0,1040.0
4064,568956712722,0,0,0,54.0,1046.0
4065,568956712723,0,0,0,56.0,1021.0
4066,568956712814,0,0,0,52.0,1042.0
4067,568956712816,0,1,0,35.0,1021.0
4068,568956712817,1,0,0,40.0,1084.0
4069,568956712821,0,1,0,42.0,1269.0
4070,568956712823,1,0,0,40.0,1266.0
4071,568956712919,1,0,0,30.0,914.0
4072,568956712923,0,0,0,61.0,1021.0
4073,568956713014,0,0,0,27.0,907.0
4074,568956713016,0,0,0,32.0,549.0
4075,568956713020,0,1,0,42.0,1474.0
4076,568956713022,0,0,0,31.0,1474.0
4077,568956713114,0,0,0,33.0,1005.0
4078,568956713115,0,0,0,48.0,977.0
4079,568956713117,0,0,0,30.0,1110.0
4080,568956713214,0,1,0,32.0,912.0
4081,568956713220,0,0,0,43.0,909.0
4082,568956713320,1,0,1,,
4083,568956713322,0,0,0,61.0,852.0
4084,568956713414,1,0,0,37.0,842.0
4085,568956713415,1,0,0,38.0,842.0
4086,568956713419,0,0,0,37.0,782.0
4087,568956732518,0,0,0,38.0,605.0
4088,568956732614,0,0,0,46.0,762.0
4089,568956732615,0,0,0,31.0,772.0
4090,568956732617,0,0,0,44.0,741.0
4091,568956732619,0,0,0,37.0,754.0
4092,568956732620,0,0,0,36.0,758.0
4093,568956732622,1,0,1,,
4094,568956732623,1,0,0,32.0,754.0
4095,568956732715,0,0,0,44.0,734.0
4096,568956732716,0,1,0,45.0,629.0
4097,568956732717,0,0,0,49.0,719.0
4098,568956732721,0,0,0,48.0,717.0
4099,568956732723,0,0,0,26.0,702.0
4100,568956732816,0,0,0,55.0,614.0
4101,568956733021,1,0,0,30.0,871.0
4102,568956733117,1,0,0,34.0,639.0
4103,568956733120,0,1,0,55.0,816.0
4104,568956733123,0,0,0,58.0,1432.0
4105,568956733214,1,0,0,38.0,599.0
4106,568956733216,0,0,0,28.0,607.0
4107,568956733220,0,0,0,47.0,607.0
4108,568956733222,0,0,0,29.0,600.0
4109,568956733223,0,0,0,42.0,580.0
4110,568956733314,0,0,0,37.0,622.0
4111,568956733316,0,0,0,27.0,587.0
4112,568956733320,0,0,0,40.0,621.0
4113,568956733415,0,0,0,32.0,577.0
4114,568956733423,1,0,0,31.0,663.0
4115,568956742514,0,0,0,61.0,675.0
4116,568956742516,0,0,0,39.0,653.0
4117,568956742517,0,0,0,29.0,662.0
4118,568956742519,0,0,0,41.0,537.0
4119,568956742520,0,0,0,57.0,774.0
4120,568956742521,0,0,0,46.0,661.0
4121,568956742522,0,0,0,39.0,576.0
4122,568956742615,0,0,0,42.0,761.0
4123,568956742622,0,0,0,50.0,608.0
4124,568956742714,0,0,0,35.0,489.0
4125,568956742719,0,1,0,39.0,590.0
4126,568956742720,0,0,0,28.0,647.0
4127,568956742721,0,0,0,42.0,544.0
4128,568956742815,0,1,0,49.0,538.0
4129,568956743015,0,0,0,31.0,158.0
4130,568956743121,0,0,0,44.0,566.0
4131,568956743122,0,0,0,48.0,613.0
4132,568956743123,0,0,0,33.0,566.0
4133,568956743214,1,0,0,50.0,207.0
4134,568956743222,0,0,0,39.0,527.0
4135,568956743320,0,0,0,57.0,564.0
4136,568956752514,0,0,0,37.0,590.0
4137,568956753423,0,0,0,29.0,657.0
4138,568956762514,0,0,0,30.0,248.0
4139,568956762616,0,0,0,36.0,739.0
4140,568956763314,0,0,0,28.0,825.0
4141,568956773423,0,0,1,,
4142,568957682514,0,1,0,38.0,1777.0
4143,568957682517,0,0,0,54.0,1770.0
4144,568957682522,0,0,0,42.0,1717.0
4145,568957682523,1,0,0,28.0,1691.0
4146,568957682617,0,1,0,31.0,1745.0
4147,568957682715,0,0,0,51.0,1718.0
4148,568957682720,0,0,0,50.0,1664.0
4149,568957682814,0,0,0,41.0,1685.0
4150,568957682815,0,0,0,33.0,1685.0
4151,568957682816,0,0,0,67.0,1676.0
4152,568957682821,0,0,0,51.0,1665.0
4153,568957682823,0,0,0,54.0,1665.0
4154,568957683016,1,0,0,43.0,1663.0
4155,568957683017,0,0,0,34.0,1663.0
4156,568957683019,1,0,0,52.0,1657.0
4157,568957683020,0,0,0,37.0,1657.0
4158,568957683021,0,1,0,32.0,1658.0
4159,568957683114,0,0,0,50.0,1504.0
4160,568957683115,0,0,0,33.0,1651.0
4161,568957683116,0,1,0,51.0,1649.0
4162,568957683119,0,1,0,36.0,1649.0
4163,568957683120,1,0,0,41.0,1612.0
4164,568957683121,0,1,0,33.0,1648.0
4165,568957683123,0,0,0,42.0,1607.0
4166,568957683215,0,0,0,42.0,1642.0
4167,568957683216,0,0,0,33.0,1642.0
4168,568957683217,0,0,0,40.0,1637.0
4169,568957683220,0,0,0,40.0,1525.0
4170,568957683314,0,1,0,39.0,1749.0
4171,568957683316,0,0,0,31.0,1769.0
4172,568957683319,0,0,0,34.0,1738.0
4173,568957683323,0,0,0,35.0,1727.0
4174,568957683422,0,0,0,40.0,1720.0
4175,568957692519,0,0,0,38.0,1720.0
4176,568957692619,0,1,0,31.0,1720.0
4177,568957692715,0,0,0,42.0,1636.0
4178,568957692814,0,0,0,49.0,1627.0
4179,568957692817,0,0,0,31.0,1531.0
4180,568957692819,1,0,0,51.0,1602.0
4181,568957693014,1,0,0,38.0,1579.0
4182,568957693015,0,0,0,26.0,1578.0
4183,568957693016,0,0,0,40.0,1578.0
4184,568957693017,0,0,0,34.0,1577.0
4185,568957693021,1,0,0,38.0,1560.0
4186,568957693022,1,0,0,42.0,1692.0
4187,568957693116,1,0,0,38.0,1531.0
4188,568957693121,0,0,0,29.0,1482.0
4189,568957693214,0,0,0,30.0,1481.0
4190,568957693223,1,0,0,33.0,1521.0
4191,568957693314,0,1,0,35.0,1494.0
4192,568957693317,0,1,0,34.0,1605.0
4193,568957693320,1,0,0,33.0,1588.0
4194,568957693323,0,0,0,33.0,1467.0
4195,568957702514,0,0,0,32.0,1704.0
4196,568957702615,0,0,0,37.0,1690.0
4197,568957702617,0,0,0,61.0,1690.0
4198,568957702623,0,0,0,38.0,1672.0
4199,568957702716,0,0,0,43.0,1686.0
4200,568957702823,0,0,0,42.0,1665.0
4201,568957703016,0,1,0,41.0,1663.0
4202,568957703017,0,0,0,29.0,1662.0
4203,568957703020,0,0,0,54.0,1636.0
4204,568957703022,0,0,0,32.0,1640.0
4205,568957703220,0,0,0,35.0,1635.0
4206,568957703316,0,0,0,36.0,1655.0
4207,568957703319,1,0,0,41.0,1634.0
4208,568957703422,0,0,0,50.0,1626.0
4209,568957712514,0,0,0,34.0,1651.0
4210,568957712515,0,0,0,35.0,1651.0
4211,568957712519,0,0,0,41.0,1622.0
4212,568957712520,0,0,0,40.0,1622.0
4213,568957712522,0,0,0,35.0,1621.0
4214,568957712616,1,0,0,37.0,1649.0
4215,568957712622,1,0,0,35.0,1572.0
4216,568957712714,1,0,0,55.0,1647.0
4217,568957712717,0,0,0,52.0,1644.0
4218,568957712719,0,0,0,24.0,1608.0
4219,568957712816,0,0,0,36.0,1641.0
4220,568957712817,0,0,0,52.0,1600.0
4221,568957712914,0,1,0,45.0,1593.0
4222,568957712917,1,0,0,33.0,1601.0
4223,568957713020,0,1,0,51.0,1563.0
4224,568957713021,0,0,0,44.0,1559.0
4225,568957713114,0,0,0,41.0,1600.0
4226,568957713117,0,0,0,32.0,1591.0
4227,568957713120,0,1,0,59.0,1633.0
4228,568957713216,1,0,0,40.0,1586.0
4229,568957713314,0,0,0,47.0,1586.0
4230,568957713322,0,0,0,53.0,898.0
4231,568957713414,0,0,0,25.0,1581.0
4232,568957713416,0,0,0,36.0,1567.0
4233,568957713423,0,0,0,38.0,1637.0
4234,568957722515,0,0,0,33.0,1579.0
4235,568957722516,0,0,0,33.0,1577.0
4236,568957722614,0,0,0,33.0,1570.0
4237,568957722615,1,0,0,37.0,1563.0
4238,568957722714,0,0,0,30.0,1563.0
4239,568957722918,0,0,0,24.0,961.0
4240,568957732515,0,0,0,35.0,1581.0
4241,568957732520,0,0,0,29.0,1581.0
4242,568957732622,0,0,0,52.0,1558.0
4243,568957732623,0,0,0,38.0,1508.0
4244,568957732717,0,1,0,69.0,1542.0
4245,568957732721,0,1,0,41.0,1543.0
4246,568957732817,0,0,0,31.0,1529.0
4247,568957732821,0,0,0,66.0,1518.0
4248,568957733023,1,0,0,37.0,1633.0
4249,568957733121,0,0,0,37.0,1053.0
4250,568957733223,1,0,0,39.0,1595.0
4251,568957733320,0,0,0,36.0,1740.0
4252,568957733322,0,0,0,41.0,1676.0
4253,568957742514,0,0,0,34.0,1454.0
4254,568957742517,0,0,0,40.0,1444.0
4255,568957742523,1,0,0,26.0,1444.0
4256,568957742616,0,1,0,51.0,1462.0
4257,568957742622,1,0,0,30.0,1619.0
4258,568957742717,0,0,0,41.0,1346.0
4259,568957742815,1,0,0,35.0,1334.0
4260,568957742816,0,0,0,58.0,965.0
4261,568957743014,0,0,0,28.0,1314.0
4262,568957743017,0,0,0,34.0,1308.0
4263,568957743021,0,1,0,41.0,1270.0
4264,568957743022,0,0,0,27.0,1262.0
4265,568957743121,1,0,0,65.0,1228.0
4266,568957743122,0,0,0,42.0,1430.0
4267,568957743215,0,0,0,43.0,1217.0
4268,568957743216,0,0,0,40.0,1206.0
4269,568957743217,0,1,0,41.0,1206.0
4270,568957743321,0,0,0,28.0,1179.0
4271,568957743322,0,1,0,44.0,1599.0
4272,568957743415,0,0,0,35.0,1189.0
4273,568957743417,0,0,0,35.0,1137.0
4274,568957743419,0,1,0,36.0,1181.0
4275,568957743421,1,0,0,45.0,1122.0
4276,568957752515,0,0,0,33.0,1286.0
4277,568957752519,1,0,0,43.0,1159.0
4278,568957752619,0,0,0,38.0,1122.0
4279,568957752620,1,0,0,32.0,1047.0
4280,568957752621,0,0,0,41.0,1042.0
4281,568957752715,1,0,0,30.0,1034.0
4282,568957752717,0,1,0,36.0,1139.0
4283,568957752720,1,0,0,29.0,1032.0
4284,568957752723,1,0,0,32.0,1021.0
4285,568957752816,0,0,0,30.0,982.0
4286,568957752817,1,0,0,28.0,979.0
4287,568957752820,0,0,0,35.0,986.0
4288,568957752821,1,0,0,49.0,971.0
4289,568957752823,0,0,0,37.0,958.0
4290,568957753016,1,0,0,54.0,956.0
4291,568957753023,0,0,0,30.0,949.0
4292,568957753115,1,0,0,33.0,1119.0
4293,568957753116,1,0,0,34.0,1119.0
4294,568957753120,1,0,0,52.0,1237.0
4295,568957753215,0,0,0,46.0,1040.0
4296,568957753217,0,0,0,43.0,1039.0
4297,568957753220,0,0,0,28.0,1040.0
4298,568957753222,0,0,0,32.0,1039.0
4299,568957753321,0,0,0,35.0,1279.0
4300,568957753322,0,0,0,44.0,1581.0
4301,568957753415,1,0,0,54.0,1021.0
4302,568957753416,1,0,0,56.0,1021.0
4303,568957753417,1,0,0,51.0,1021.0
4304,568957753419,0,0,0,25.0,1021.0
4305,568957753423,0,0,0,30.0,1045.0
